Season,G,Team,Name,Date,At,Opp,W/L,OPts,Location,DPts,Opp_Name,ORtg,DRtg,Pace,Win
2024,64,MIA,Miami Heat,3/10/2024,,WAS,L,108,Home,110,Washington Wizards,110.4,112.5,97.8,0
2024,65,MIA,Miami Heat,3/13/2024,,DEN,L,88,Home,100,Denver Nuggets,99.8,113.4,88.2,0
2024,66,MIA,Miami Heat,3/15/2024,@,DET,W,108,Away,95,Detroit Pistons,110.6,97.3,97.6,1
2024,67,MIA,Miami Heat,3/17/2024,@,DET,W,104,Away,101,Detroit Pistons,111.7,108.5,93.1,1
2024,68,MIA,Miami Heat,3/18/2024,@,PHI,L,91,Away,98,Philadelphia 76ers,95.4,102.8,95.3,0
2024,69,MIA,Miami Heat,3/20/2024,@,CLE,W,107,Away,104,Cleveland Cavaliers,120,116.6,89.2,1
2024,70,MIA,Miami Heat,3/22/2024,,NOP,L,88,Home,111,New Orleans Pelicans,99.7,125.7,88.3,0
2024,71,MIA,Miami Heat,3/24/2024,,CLE,W,121,Home,84,Cleveland Cavaliers,130.4,90.5,92.8,1
2024,72,MIA,Miami Heat,3/26/2024,,GSW,L,92,Home,113,Golden State Warriors,99.3,122,92.6,0
2024,73,MIA,Miami Heat,3/29/2024,,POR,W,142,Home,82,Portland Trail Blazers,138,79.7,102.9,1
2024,74,MIA,Miami Heat,3/31/2024,@,WAS,W,119,Away,107,Washington Wizards,116.5,104.8,102.1,1
2024,75,MIA,Miami Heat,4/2/2024,,NYK,W,109,Home,99,New York Knicks,120.2,109.1,90.7,1
2024,76,MIA,Miami Heat,4/4/2024,,PHI,L,105,Home,109,Philadelphia 76ers,107.2,111.3,97.9,0
2024,77,MIA,Miami Heat,4/5/2024,@,HOU,W,119,Away,104,Houston Rockets,123.8,108.2,96.1,1
2024,78,MIA,Miami Heat,4/7/2024,@,IND,L,115,Away,117,Indiana Pacers,120.6,122.7,95.3,0
2024,79,MIA,Miami Heat,4/9/2024,@,ATL,W,117,Away,111,Atlanta Hawks,105.2,99.8,92,1
2024,80,MIA,Miami Heat,4/10/2024,,DAL,L,92,Home,111,Dallas Mavericks,102.2,123.3,90,0
2024,81,MIA,Miami Heat,4/12/2024,,TOR,W,125,Home,103,Toronto Raptors,131.2,108.1,95.3,1
2024,82,MIA,Miami Heat,4/14/2024,,TOR,W,118,Home,103,Toronto Raptors,117.2,102.3,100.7,1
2024,83,MIA,Miami Heat,4/21/2024,@,BOS,L,94,Away,114,Boston Celtics,106.8,129.5,88.1,0
2024,84,MIA,Miami Heat,4/24/2024,@,BOS,W,111,Away,101,Boston Celtics,119,108.2,93.3,1
2024,85,MIA,Miami Heat,4/27/2024,,BOS,L,84,Home,104,Boston Celtics,99.9,123.6,84.1,0
2024,86,MIA,Miami Heat,4/29/2024,,BOS,L,88,Home,102,Boston Celtics,94.2,109.2,93.4,0
2024,87,MIA,Miami Heat,5/1/2024,@,BOS,L,84,Away,118,Boston Celtics,88.9,124.8,94.5,0
2024,1,MIL,Milwaukee Bucks,10/26/2023,,PHI,W,118,Home,117,Philadelphia 76ers,116.1,115.1,101.7,1
2024,2,MIL,Milwaukee Bucks,10/29/2023,,ATL,L,110,Home,127,Atlanta Hawks,106.6,123.1,103.2,0
2024,3,MIL,Milwaukee Bucks,10/30/2023,,MIA,W,122,Home,114,Miami Heat,119.1,111.3,102.5,1
2024,4,MIL,Milwaukee Bucks,11/1/2023,@,TOR,L,111,Away,130,Toronto Raptors,114.9,134.6,96.6,0
2024,5,MIL,Milwaukee Bucks,11/3/2023,,NYK,W,110,Home,105,New York Knicks,111.8,106.7,98.4,1
2024,6,MIL,Milwaukee Bucks,11/6/2023,@,BRK,W,129,Away,125,Brooklyn Nets,127,123.1,101.6,1
2024,7,MIL,Milwaukee Bucks,11/8/2023,,DET,W,120,Home,118,Detroit Pistons,110.8,109,108.3,1
2024,8,MIL,Milwaukee Bucks,11/9/2023,@,IND,L,124,Away,126,Indiana Pacers,119.2,121.1,104,0
2024,9,MIL,Milwaukee Bucks,11/11/2023,@,ORL,L,97,Away,112,Orlando Magic,98.5,113.7,98.5,0
2024,10,MIL,Milwaukee Bucks,11/13/2023,,CHI,W,118,Home,109,Chicago Bulls,119.8,110.6,98.5,1
2024,11,MIL,Milwaukee Bucks,11/15/2023,@,TOR,W,128,Away,112,Toronto Raptors,134.3,117.5,95.3,1
2024,12,MIL,Milwaukee Bucks,11/17/2023,@,CHO,W,130,Away,99,Charlotte Hornets,126.9,96.6,102.4,1
2024,13,MIL,Milwaukee Bucks,11/18/2023,,DAL,W,132,Home,125,Dallas Mavericks,126.1,119.4,104.7,1
2024,14,MIL,Milwaukee Bucks,11/20/2023,@,WAS,W,142,Away,129,Washington Wizards,139.1,126.3,102.1,1
2024,15,MIL,Milwaukee Bucks,11/22/2023,@,BOS,L,116,Away,119,Boston Celtics,114.2,117.2,101.6,0
2024,16,MIL,Milwaukee Bucks,11/24/2023,,WAS,W,131,Home,128,Washington Wizards,125.9,123,104,1
2024,17,MIL,Milwaukee Bucks,11/26/2023,,POR,W,108,Home,102,Portland Trail Blazers,107.2,101.2,100.8,1
2024,18,MIL,Milwaukee Bucks,11/28/2023,@,MIA,W,131,Away,124,Miami Heat,132.7,125.6,98.7,1
2024,19,MIL,Milwaukee Bucks,11/30/2023,@,CHI,L,113,Away,120,Chicago Bulls,100.8,107.1,101.5,0
2024,20,MIL,Milwaukee Bucks,12/2/2023,,ATL,W,132,Home,121,Atlanta Hawks,129.1,118.4,102.2,1
2024,21,MIL,Milwaukee Bucks,12/5/2023,,NYK,W,146,Home,122,New York Knicks,146.2,122.2,99.8,1
2024,22,MIL,Milwaukee Bucks,12/7/2023,,IND,L,119,Home,128,Indiana Pacers,113.3,121.9,105,0
2024,23,MIL,Milwaukee Bucks,12/11/2023,,CHI,W,133,Home,129,Chicago Bulls,124.7,120.9,96.6,1
2024,24,MIL,Milwaukee Bucks,12/13/2023,,IND,W,140,Home,126,Indiana Pacers,126.1,113.4,111.1,1
2024,25,MIL,Milwaukee Bucks,12/16/2023,,DET,W,146,Home,114,Detroit Pistons,139.4,108.8,104.8,1
2024,26,MIL,Milwaukee Bucks,12/17/2023,,HOU,W,128,Home,119,Houston Rockets,129.8,120.6,98.6,1
2024,27,MIL,Milwaukee Bucks,12/19/2023,,SAS,W,132,Home,119,San Antonio Spurs,120.6,108.7,109.4,1
2024,28,MIL,Milwaukee Bucks,12/21/2023,,ORL,W,118,Home,114,Orlando Magic,115.1,111.2,102.5,1
2024,29,MIL,Milwaukee Bucks,12/23/2023,@,NYK,W,130,Away,111,New York Knicks,128.9,110.1,100.8,1
2024,30,MIL,Milwaukee Bucks,12/25/2023,@,NYK,L,122,Away,129,New York Knicks,120.2,127.1,101.5,0
2024,31,MIL,Milwaukee Bucks,12/27/2023,@,BRK,W,144,Away,122,Brooklyn Nets,143.2,121.3,100.5,1
2024,32,MIL,Milwaukee Bucks,12/29/2023,@,CLE,W,119,Away,111,Cleveland Cavaliers,115.8,108,102.7,1
2024,33,MIL,Milwaukee Bucks,1/1/2024,,IND,L,113,Home,122,Indiana Pacers,108.5,117.1,104.2,0
2024,34,MIL,Milwaukee Bucks,1/3/2024,@,IND,L,130,Away,142,Indiana Pacers,121.4,132.6,107.1,0
2024,35,MIL,Milwaukee Bucks,1/4/2024,@,SAS,W,125,Away,121,San Antonio Spurs,121.2,117.3,103.1,1
2024,36,MIL,Milwaukee Bucks,1/6/2024,@,HOU,L,108,Away,112,Houston Rockets,109.4,113.4,98.8,0
2024,37,MIL,Milwaukee Bucks,1/8/2024,,UTA,L,116,Home,132,Utah Jazz,118.8,135.2,97.6,0
2024,38,MIL,Milwaukee Bucks,1/11/2024,,BOS,W,135,Home,102,Boston Celtics,137.1,103.6,98.4,1
2024,39,MIL,Milwaukee Bucks,1/13/2024,,GSW,W,129,Home,118,Golden State Warriors,131.8,120.5,97.9,1
2024,40,MIL,Milwaukee Bucks,1/14/2024,,SAC,W,143,Home,142,Sacramento Kings,126.8,125.9,102.2,1
2024,41,MIL,Milwaukee Bucks,1/17/2024,@,CLE,L,95,Away,135,Cleveland Cavaliers,95.7,136,99.2,0
2024,42,MIL,Milwaukee Bucks,1/20/2024,@,DET,W,141,Away,135,Detroit Pistons,132.7,127.1,106.2,1
2024,43,MIL,Milwaukee Bucks,1/22/2024,@,DET,W,122,Away,113,Detroit Pistons,117.2,108.6,104.1,1
2024,44,MIL,Milwaukee Bucks,1/24/2024,,CLE,W,126,Home,116,Cleveland Cavaliers,122.9,113.1,102.6,1
2024,45,MIL,Milwaukee Bucks,1/26/2024,,CLE,L,100,Home,112,Cleveland Cavaliers,99,110.9,101,0
2024,46,MIL,Milwaukee Bucks,1/27/2024,,NOP,W,141,Home,117,New Orleans Pelicans,135,112,104.5,1
2024,47,MIL,Milwaukee Bucks,1/29/2024,@,DEN,L,107,Away,113,Denver Nuggets,108.7,114.8,98.4,0
2024,48,MIL,Milwaukee Bucks,1/31/2024,@,POR,L,116,Away,119,Portland Trail Blazers,118.8,121.8,97.7,0
2024,49,MIL,Milwaukee Bucks,2/3/2024,@,DAL,W,129,Away,117,Dallas Mavericks,124.6,113,103.5,1
2024,50,MIL,Milwaukee Bucks,2/4/2024,@,UTA,L,108,Away,123,Utah Jazz,109.4,124.6,98.7,0
2024,51,MIL,Milwaukee Bucks,2/6/2024,@,PHO,L,106,Away,114,Phoenix Suns,103.2,111,102.7,0
2024,52,MIL,Milwaukee Bucks,2/8/2024,,MIN,L,105,Home,129,Minnesota Timberwolves,118.3,145.3,88.8,0
2024,53,MIL,Milwaukee Bucks,2/9/2024,,CHO,W,120,Home,84,Charlotte Hornets,122.4,85.7,98.1,1
2024,54,MIL,Milwaukee Bucks,2/12/2024,,DEN,W,112,Home,95,Denver Nuggets,114.7,97.3,97.6,1
2024,55,MIL,Milwaukee Bucks,2/13/2024,,MIA,L,97,Home,123,Miami Heat,96.9,122.8,100.1,0
2024,56,MIL,Milwaukee Bucks,2/15/2024,@,MEM,L,110,Away,113,Memphis Grizzlies,110.9,113.9,99.2,0
2024,57,MIL,Milwaukee Bucks,2/23/2024,@,MIN,W,112,Away,107,Minnesota Timberwolves,115.1,110,97.3,1
2024,58,MIL,Milwaukee Bucks,2/25/2024,@,PHI,W,119,Away,98,Philadelphia 76ers,123.4,101.6,96.4,1
2024,59,MIL,Milwaukee Bucks,2/27/2024,,CHO,W,123,Home,85,Charlotte Hornets,130,89.9,94.6,1
2024,60,MIL,Milwaukee Bucks,2/29/2024,@,CHO,W,111,Away,99,Charlotte Hornets,119.8,106.8,92.7,1
2024,61,MIL,Milwaukee Bucks,3/1/2024,@,CHI,W,113,Away,97,Chicago Bulls,119,102.2,94.9,1
2024,62,MIL,Milwaukee Bucks,3/4/2024,,LAC,W,113,Home,106,Los Angeles Clippers,115.4,108.3,97.9,1
2024,63,MIL,Milwaukee Bucks,3/6/2024,@,GSW,L,90,Away,125,Golden State Warriors,88.5,122.9,101.7,0
2024,64,MIL,Milwaukee Bucks,3/8/2024,@,LAL,L,122,Away,123,Los Angeles Lakers,123,124,99.2,0
2024,65,MIL,Milwaukee Bucks,3/10/2024,@,LAC,W,124,Away,117,Los Angeles Clippers,127.4,120.2,97.3,1
2024,66,MIL,Milwaukee Bucks,3/12/2024,@,SAC,L,94,Away,129,Sacramento Kings,94.3,129.4,99.7,0
2024,67,MIL,Milwaukee Bucks,3/14/2024,,PHI,W,114,Home,105,Philadelphia 76ers,126.5,116.5,90.1,1
2024,68,MIL,Milwaukee Bucks,3/17/2024,,PHO,W,140,Home,129,Phoenix Suns,141.3,130.2,99.1,1
2024,69,MIL,Milwaukee Bucks,3/20/2024,@,BOS,L,119,Away,122,Boston Celtics,127.2,130.4,93.6,0
2024,70,MIL,Milwaukee Bucks,3/21/2024,,BRK,W,115,Home,108,Brooklyn Nets,122.2,114.7,94.1,1
2024,71,MIL,Milwaukee Bucks,3/24/2024,,OKC,W,118,Home,93,Oklahoma City Thunder,120.1,94.7,98.2,1
2024,72,MIL,Milwaukee Bucks,3/26/2024,,LAL,L,124,Home,128,Los Angeles Lakers,101.7,104.9,100.9,0
2024,73,MIL,Milwaukee Bucks,3/28/2024,@,NOP,L,100,Away,107,New Orleans Pelicans,101.4,108.5,98.6,0
2024,74,MIL,Milwaukee Bucks,3/30/2024,@,ATL,W,122,Away,113,Atlanta Hawks,124,114.9,98.4,1
2024,75,MIL,Milwaukee Bucks,4/2/2024,@,WAS,L,113,Away,117,Washington Wizards,108.8,112.6,103.9,0
2024,76,MIL,Milwaukee Bucks,4/3/2024,,MEM,L,101,Home,111,Memphis Grizzlies,107.1,117.7,94.3,0
2024,77,MIL,Milwaukee Bucks,4/5/2024,,TOR,L,111,Home,117,Toronto Raptors,109.7,115.7,101.2,0
2024,78,MIL,Milwaukee Bucks,4/7/2024,,NYK,L,109,Home,122,New York Knicks,118.7,132.9,91.8,0
2024,79,MIL,Milwaukee Bucks,4/9/2024,,BOS,W,104,Home,91,Boston Celtics,115.9,101.4,89.7,1
2024,80,MIL,Milwaukee Bucks,4/10/2024,,ORL,W,117,Home,99,Orlando Magic,121.2,102.6,96.5,1
2024,81,MIL,Milwaukee Bucks,4/12/2024,@,OKC,L,107,Away,125,Oklahoma City Thunder,108.1,126.3,99,0
2024,82,MIL,Milwaukee Bucks,4/14/2024,@,ORL,L,88,Away,113,Orlando Magic,92.4,118.6,95.2,0
2024,83,MIL,Milwaukee Bucks,4/21/2024,,IND,W,109,Home,94,Indiana Pacers,111.3,96,97.9,1
2024,84,MIL,Milwaukee Bucks,4/23/2024,,IND,L,108,Home,125,Indiana Pacers,115.3,133.4,93.7,0
2024,85,MIL,Milwaukee Bucks,4/26/2024,@,IND,L,118,Away,121,Indiana Pacers,120.2,123.3,88.9,0
2024,86,MIL,Milwaukee Bucks,4/28/2024,@,IND,L,113,Away,126,Indiana Pacers,116,129.4,97.4,0
2024,87,MIL,Milwaukee Bucks,4/30/2024,,IND,W,115,Home,92,Indiana Pacers,129,103.2,89.1,1
2024,88,MIL,Milwaukee Bucks,5/2/2024,@,IND,L,98,Away,120,Indiana Pacers,105,128.6,93.3,0
2024,1,MIN,Minnesota Timberwolves,10/25/2023,@,TOR,L,94,Away,97,Toronto Raptors,92.1,95.1,102,0
2024,2,MIN,Minnesota Timberwolves,10/28/2023,,MIA,W,106,Home,90,Miami Heat,108.9,92.4,97.4,1
2024,3,MIN,Minnesota Timberwolves,10/30/2023,@,ATL,L,113,Away,127,Atlanta Hawks,114.5,128.7,98.7,0
2024,4,MIN,Minnesota Timberwolves,11/1/2023,,DEN,W,110,Home,89,Denver Nuggets,110.4,89.3,99.7,1
2024,5,MIN,Minnesota Timberwolves,11/4/2023,,UTA,W,123,Home,95,Utah Jazz,130.1,100.5,94.5,1
2024,6,MIN,Minnesota Timberwolves,11/6/2023,,BOS,W,114,Home,109,Boston Celtics,102.3,97.8,100.9,1
2024,7,MIN,Minnesota Timberwolves,11/8/2023,,NOP,W,122,Home,101,New Orleans Pelicans,118.1,97.7,103.3,1
2024,8,MIN,Minnesota Timberwolves,11/10/2023,@,SAS,W,117,Away,110,San Antonio Spurs,112.9,106.1,103.7,1
2024,9,MIN,Minnesota Timberwolves,11/12/2023,@,GSW,W,116,Away,110,Golden State Warriors,116.6,110.6,99.5,1
2024,10,MIN,Minnesota Timberwolves,11/14/2023,@,GSW,W,104,Away,101,Golden State Warriors,105,102,99,1
2024,11,MIN,Minnesota Timberwolves,11/15/2023,@,PHO,L,115,Away,133,Phoenix Suns,125.7,145.3,91.5,0
2024,12,MIN,Minnesota Timberwolves,11/18/2023,@,NOP,W,121,Away,120,New Orleans Pelicans,123.1,122.1,98.3,1
2024,13,MIN,Minnesota Timberwolves,11/20/2023,,NYK,W,117,Home,100,New York Knicks,120.1,102.6,97.4,1
2024,14,MIN,Minnesota Timberwolves,11/22/2023,,PHI,W,112,Home,99,Philadelphia 76ers,113.7,100.5,98.5,1
2024,15,MIN,Minnesota Timberwolves,11/24/2023,,SAC,L,111,Home,124,Sacramento Kings,110.2,123.2,100.7,0
2024,16,MIN,Minnesota Timberwolves,11/26/2023,@,MEM,W,119,Away,97,Memphis Grizzlies,120.6,98.3,98.7,1
2024,17,MIN,Minnesota Timberwolves,11/28/2023,,OKC,W,106,Home,103,Oklahoma City Thunder,107.7,104.7,98.4,1
2024,18,MIN,Minnesota Timberwolves,11/30/2023,,UTA,W,101,Home,90,Utah Jazz,105.2,93.8,96,1
2024,19,MIN,Minnesota Timberwolves,12/2/2023,@,CHO,W,123,Away,117,Charlotte Hornets,130.1,123.7,94.6,1
2024,20,MIN,Minnesota Timberwolves,12/6/2023,,SAS,W,102,Home,94,San Antonio Spurs,101.9,93.9,100.1,1
2024,21,MIN,Minnesota Timberwolves,12/8/2023,@,MEM,W,127,Away,103,Memphis Grizzlies,136.6,110.8,92.9,1
2024,22,MIN,Minnesota Timberwolves,12/11/2023,@,NOP,L,107,Away,121,New Orleans Pelicans,105.8,119.6,101.2,0
2024,23,MIN,Minnesota Timberwolves,12/14/2023,@,DAL,W,119,Away,101,Dallas Mavericks,117.4,99.7,101.3,1
2024,24,MIN,Minnesota Timberwolves,12/16/2023,,IND,W,127,Home,109,Indiana Pacers,130.8,112.2,97.1,1
2024,25,MIN,Minnesota Timberwolves,12/18/2023,@,MIA,W,112,Away,108,Miami Heat,116.4,112.3,96.2,1
2024,26,MIN,Minnesota Timberwolves,12/20/2023,@,PHI,L,113,Away,127,Philadelphia 76ers,112.2,126.1,100.7,0
2024,27,MIN,Minnesota Timberwolves,12/21/2023,,LAL,W,118,Home,111,Los Angeles Lakers,116.6,109.6,101.2,1
2024,28,MIN,Minnesota Timberwolves,12/23/2023,@,SAC,W,110,Away,98,Sacramento Kings,114.9,102.4,95.7,1
2024,29,MIN,Minnesota Timberwolves,12/26/2023,@,OKC,L,106,Away,129,Oklahoma City Thunder,106.6,129.8,99.4,0
2024,30,MIN,Minnesota Timberwolves,12/28/2023,,DAL,W,118,Home,110,Dallas Mavericks,116.5,108.6,101.3,1
2024,31,MIN,Minnesota Timberwolves,12/30/2023,,LAL,W,108,Home,106,Los Angeles Lakers,108.9,106.8,99.2,1
2024,32,MIN,Minnesota Timberwolves,1/1/2024,@,NYK,L,106,Away,112,New York Knicks,109.5,115.7,96.8,0
2024,33,MIN,Minnesota Timberwolves,1/3/2024,,NOP,L,106,Home,117,New Orleans Pelicans,114,125.8,93,0
2024,34,MIN,Minnesota Timberwolves,1/5/2024,@,HOU,W,122,Away,95,Houston Rockets,120.3,93.7,101.4,1
2024,35,MIN,Minnesota Timberwolves,1/7/2024,@,DAL,L,108,Away,115,Dallas Mavericks,113.5,120.9,95.1,0
2024,36,MIN,Minnesota Timberwolves,1/9/2024,@,ORL,W,113,Away,92,Orlando Magic,114.9,93.5,98.4,1
2024,37,MIN,Minnesota Timberwolves,1/10/2024,@,BOS,L,120,Away,127,Boston Celtics,117.2,124,92.7,0
2024,38,MIN,Minnesota Timberwolves,1/12/2024,,POR,W,116,Home,93,Portland Trail Blazers,117.8,94.4,98.5,1
2024,39,MIN,Minnesota Timberwolves,1/14/2024,,LAC,W,109,Home,105,Los Angeles Clippers,117.5,113.2,92.8,1
2024,40,MIN,Minnesota Timberwolves,1/17/2024,@,DET,W,124,Away,117,Detroit Pistons,123.2,116.3,100.6,1
2024,41,MIN,Minnesota Timberwolves,1/18/2024,,MEM,W,118,Home,103,Memphis Grizzlies,120.9,105.5,97.6,1
2024,42,MIN,Minnesota Timberwolves,1/20/2024,,OKC,L,97,Home,102,Oklahoma City Thunder,102.3,107.5,94.9,0
2024,43,MIN,Minnesota Timberwolves,1/22/2024,,CHO,L,125,Home,128,Charlotte Hornets,126.9,130,98.5,0
2024,44,MIN,Minnesota Timberwolves,1/24/2024,@,WAS,W,118,Away,107,Washington Wizards,115.5,104.7,102.2,1
2024,45,MIN,Minnesota Timberwolves,1/25/2024,@,BRK,W,96,Away,94,Brooklyn Nets,104,101.9,92.3,1
2024,46,MIN,Minnesota Timberwolves,1/27/2024,@,SAS,L,112,Away,113,San Antonio Spurs,124.1,125.2,90.2,0
2024,47,MIN,Minnesota Timberwolves,1/29/2024,@,OKC,W,107,Away,101,Oklahoma City Thunder,117.2,110.6,91.3,1
2024,48,MIN,Minnesota Timberwolves,1/31/2024,,DAL,W,121,Home,87,Dallas Mavericks,130.9,94.1,92.4,1
2024,49,MIN,Minnesota Timberwolves,2/2/2024,,ORL,L,106,Home,108,Orlando Magic,106.9,109,99.1,0
2024,50,MIN,Minnesota Timberwolves,2/4/2024,,HOU,W,111,Home,90,Houston Rockets,110,89.2,100.9,1
2024,51,MIN,Minnesota Timberwolves,2/6/2024,@,CHI,L,123,Away,129,Chicago Bulls,117.4,123.2,94.9,0
2024,52,MIN,Minnesota Timberwolves,2/8/2024,@,MIL,W,129,Away,105,Milwaukee Bucks,145.3,118.3,88.8,1
2024,53,MIN,Minnesota Timberwolves,2/12/2024,@,LAC,W,121,Away,100,Los Angeles Clippers,127.2,105.1,95.1,1
2024,54,MIN,Minnesota Timberwolves,2/13/2024,@,POR,W,121,Away,109,Portland Trail Blazers,124.5,112.1,97.2,1
2024,55,MIN,Minnesota Timberwolves,2/15/2024,@,POR,W,128,Away,91,Portland Trail Blazers,127.9,91,100.1,1
2024,56,MIN,Minnesota Timberwolves,2/23/2024,,MIL,L,107,Home,112,Milwaukee Bucks,110,115.1,97.3,0
2024,57,MIN,Minnesota Timberwolves,2/24/2024,,BRK,W,101,Home,86,Brooklyn Nets,101.2,86.2,99.8,1
2024,58,MIN,Minnesota Timberwolves,2/27/2024,,SAS,W,114,Home,105,San Antonio Spurs,111.7,102.9,102,1
2024,59,MIN,Minnesota Timberwolves,2/28/2024,,MEM,W,110,Home,101,Memphis Grizzlies,114.7,105.3,95.9,1
2024,60,MIN,Minnesota Timberwolves,3/1/2024,,SAC,L,120,Home,124,Sacramento Kings,117.7,121.6,92.4,0
2024,61,MIN,Minnesota Timberwolves,3/3/2024,,LAC,L,88,Home,89,Los Angeles Clippers,97.3,98.4,90.5,0
2024,62,MIN,Minnesota Timberwolves,3/4/2024,,POR,W,119,Home,114,Portland Trail Blazers,126.7,121.3,93.9,1
2024,63,MIN,Minnesota Timberwolves,3/7/2024,@,IND,W,113,Away,111,Indiana Pacers,113.2,111.2,99.8,1
2024,64,MIN,Minnesota Timberwolves,3/8/2024,@,CLE,L,104,Away,113,Cleveland Cavaliers,98.4,106.9,95.8,0
2024,65,MIN,Minnesota Timberwolves,3/10/2024,@,LAL,L,109,Away,120,Los Angeles Lakers,107.3,118.2,101.6,0
2024,66,MIN,Minnesota Timberwolves,3/12/2024,@,LAC,W,118,Away,100,Los Angeles Clippers,130.4,110.5,90.5,1
2024,67,MIN,Minnesota Timberwolves,3/16/2024,@,UTA,W,119,Away,100,Utah Jazz,120.5,101.3,98.8,1
2024,68,MIN,Minnesota Timberwolves,3/18/2024,@,UTA,W,114,Away,104,Utah Jazz,126.8,115.7,89.9,1
2024,69,MIN,Minnesota Timberwolves,3/19/2024,,DEN,L,112,Home,115,Denver Nuggets,117.3,120.4,95.5,0
2024,70,MIN,Minnesota Timberwolves,3/22/2024,,CLE,W,104,Home,91,Cleveland Cavaliers,116.6,102,89.2,1
2024,71,MIN,Minnesota Timberwolves,3/24/2024,,GSW,W,114,Home,110,Golden State Warriors,114.3,110.2,99.8,1
2024,72,MIN,Minnesota Timberwolves,3/27/2024,,DET,W,106,Home,91,Detroit Pistons,117.3,100.7,90.4,1
2024,73,MIN,Minnesota Timberwolves,3/29/2024,@,DEN,W,111,Away,98,Denver Nuggets,118.3,104.5,93.8,1
2024,74,MIN,Minnesota Timberwolves,3/31/2024,,CHI,L,101,Home,109,Chicago Bulls,108.1,116.7,93.4,0
2024,75,MIN,Minnesota Timberwolves,4/2/2024,,HOU,W,113,Home,106,Houston Rockets,116.3,109.1,97.2,1
2024,76,MIN,Minnesota Timberwolves,4/3/2024,,TOR,W,133,Home,85,Toronto Raptors,127.4,81.4,104.4,1
2024,77,MIN,Minnesota Timberwolves,4/5/2024,@,PHO,L,87,Away,97,Phoenix Suns,87.5,97.6,99.4,0
2024,78,MIN,Minnesota Timberwolves,4/7/2024,@,LAL,W,127,Away,117,Los Angeles Lakers,124.3,114.5,102.2,1
2024,79,MIN,Minnesota Timberwolves,4/9/2024,,WAS,W,130,Home,121,Washington Wizards,130,121,100,1
2024,80,MIN,Minnesota Timberwolves,4/10/2024,@,DEN,L,107,Away,116,Denver Nuggets,115.4,125.1,92.7,0
2024,81,MIN,Minnesota Timberwolves,4/12/2024,,ATL,W,109,Home,106,Atlanta Hawks,108.4,105.4,100.5,1
2024,82,MIN,Minnesota Timberwolves,4/14/2024,,PHO,L,106,Home,125,Phoenix Suns,115.3,136,91.9,0
2024,83,MIN,Minnesota Timberwolves,4/20/2024,,PHO,W,120,Home,95,Phoenix Suns,124.7,98.7,96.2,1
2024,84,MIN,Minnesota Timberwolves,4/23/2024,,PHO,W,105,Home,93,Phoenix Suns,113.2,100.3,92.7,1
2024,85,MIN,Minnesota Timberwolves,4/26/2024,@,PHO,W,126,Away,109,Phoenix Suns,133.9,115.9,94.1,1
2024,86,MIN,Minnesota Timberwolves,4/28/2024,@,PHO,W,122,Away,116,Phoenix Suns,134.4,127.8,90.8,1
2024,87,MIN,Minnesota Timberwolves,5/4/2024,@,DEN,W,106,Away,99,Denver Nuggets,114.8,107.2,92.4,1
2024,88,MIN,Minnesota Timberwolves,5/6/2024,@,DEN,W,106,Away,80,Denver Nuggets,118.2,89.2,89.6,1
2024,89,MIN,Minnesota Timberwolves,5/10/2024,,DEN,L,90,Home,117,Denver Nuggets,99.4,129.2,90.6,0
2024,90,MIN,Minnesota Timberwolves,5/12/2024,,DEN,L,107,Home,115,Denver Nuggets,118.2,127,90.5,0
2024,91,MIN,Minnesota Timberwolves,5/14/2024,@,DEN,L,97,Away,112,Denver Nuggets,107.5,124.1,90.2,0
2024,92,MIN,Minnesota Timberwolves,5/16/2024,,DEN,W,115,Home,70,Denver Nuggets,126.1,76.8,91.2,1
2024,93,MIN,Minnesota Timberwolves,5/19/2024,@,DEN,W,98,Away,90,Denver Nuggets,112.5,103.3,87.1,1
2024,94,MIN,Minnesota Timberwolves,5/22/2024,,DAL,L,105,Home,108,Dallas Mavericks,111.3,114.4,94.4,0
2024,95,MIN,Minnesota Timberwolves,5/24/2024,,DAL,L,108,Home,109,Dallas Mavericks,118.4,119.5,91.2,0
2024,96,MIN,Minnesota Timberwolves,5/26/2024,@,DAL,L,107,Away,116,Dallas Mavericks,121.7,131.9,87.9,0
2024,97,MIN,Minnesota Timberwolves,5/28/2024,@,DAL,W,105,Away,100,Dallas Mavericks,113.9,108.5,92.2,1
2024,98,MIN,Minnesota Timberwolves,5/30/2024,,DAL,L,103,Home,124,Dallas Mavericks,106.6,128.3,96.6,0
2024,1,NOP,New Orleans Pelicans,10/25/2023,@,MEM,W,111,Away,104,Memphis Grizzlies,108.7,101.8,102.1,1
2024,2,NOP,New Orleans Pelicans,10/28/2023,,NYK,W,96,Home,87,New York Knicks,95.7,86.7,100.3,1
2024,3,NOP,New Orleans Pelicans,10/30/2023,,GSW,L,102,Home,130,Golden State Warriors,103,131.3,99,0
2024,4,NOP,New Orleans Pelicans,11/1/2023,@,OKC,W,110,Away,106,Oklahoma City Thunder,106,102.2,103.8,1
2024,5,NOP,New Orleans Pelicans,11/2/2023,,DET,W,125,Home,116,Detroit Pistons,127.9,118.7,97.7,1
2024,6,NOP,New Orleans Pelicans,11/4/2023,,ATL,L,105,Home,123,Atlanta Hawks,112.2,131.4,93.6,0
