Season,G,Team,Name,Date,At,Opp,W/L,OPts,Location,DPts,Opp_Name,ORtg,DRtg,Pace,Win
2022,74,BRK,Brooklyn Nets,2022-03-26,@,MIA,W,110,Away,95,Miami Heat,109.8,94.8,100.2,1
2022,75,BRK,Brooklyn Nets,2022-03-27,,CHO,L,110,Home,119,Charlotte Hornets,108.8,117.7,101.1,0
2022,76,BRK,Brooklyn Nets,2022-03-29,,DET,W,130,Home,123,Detroit Pistons,130.3,123.3,99.8,1
2022,77,BRK,Brooklyn Nets,2022-03-31,,MIL,L,119,Home,120,Milwaukee Bucks,104.7,105.6,102.9,0
2022,78,BRK,Brooklyn Nets,2022-04-02,@,ATL,L,115,Away,122,Atlanta Hawks,109.2,115.9,105.3,0
2022,79,BRK,Brooklyn Nets,2022-04-05,,HOU,W,118,Home,105,Houston Rockets,118.1,105.1,99.9,1
2022,80,BRK,Brooklyn Nets,2022-04-06,@,NYK,W,110,Away,98,New York Knicks,113.0,100.7,97.3,1
2022,81,BRK,Brooklyn Nets,2022-04-08,,CLE,W,118,Home,107,Cleveland Cavaliers,130.2,118.1,90.6,1
2022,82,BRK,Brooklyn Nets,2022-04-10,,IND,W,134,Home,126,Indiana Pacers,128.4,120.7,104.4,1
2022,83,BRK,Brooklyn Nets,2022-04-17,@,BOS,L,114,Away,115,Boston Celtics,118.1,119.2,96.5,0
2022,84,BRK,Brooklyn Nets,2022-04-20,@,BOS,L,107,Away,114,Boston Celtics,114.6,122.1,93.3,0
2022,85,BRK,Brooklyn Nets,2022-04-23,,BOS,L,103,Home,109,Boston Celtics,117.0,123.8,88.0,0
2022,86,BRK,Brooklyn Nets,2022-04-25,,BOS,L,112,Home,116,Boston Celtics,116.1,120.3,96.4,0
2022,1,CHO,Charlotte Hornets,2021-10-20,,IND,W,123,Home,122,Indiana Pacers,112.6,111.7,109.2,1
2022,2,CHO,Charlotte Hornets,2021-10-22,@,CLE,W,123,Away,112,Cleveland Cavaliers,118.9,108.3,103.4,1
2022,3,CHO,Charlotte Hornets,2021-10-24,@,BRK,W,111,Away,95,Brooklyn Nets,110.9,94.9,100.1,1
2022,4,CHO,Charlotte Hornets,2021-10-25,,BOS,L,129,Home,140,Boston Celtics,115.3,125.2,101.3,0
2022,5,CHO,Charlotte Hornets,2021-10-27,@,ORL,W,120,Away,111,Orlando Magic,120.3,111.3,99.7,1
2022,6,CHO,Charlotte Hornets,2021-10-29,@,MIA,L,99,Away,114,Miami Heat,101.5,116.9,97.5,0
2022,7,CHO,Charlotte Hornets,2021-10-31,,POR,W,125,Home,113,Portland Trail Blazers,130.8,118.2,95.6,1
2022,8,CHO,Charlotte Hornets,2021-11-01,,CLE,L,110,Home,113,Cleveland Cavaliers,110.4,113.4,99.7,0
2022,9,CHO,Charlotte Hornets,2021-11-03,@,GSW,L,92,Away,114,Golden State Warriors,88.5,109.7,103.9,0
2022,10,CHO,Charlotte Hornets,2021-11-05,@,SAC,L,110,Away,140,Sacramento Kings,108.6,138.3,101.3,0
2022,11,CHO,Charlotte Hornets,2021-11-07,@,LAC,L,106,Away,120,Los Angeles Clippers,99.6,112.7,106.5,0
2022,12,CHO,Charlotte Hornets,2021-11-08,@,LAL,L,123,Away,126,Los Angeles Lakers,109.2,111.9,102.0,0
2022,13,CHO,Charlotte Hornets,2021-11-10,@,MEM,W,118,Away,108,Memphis Grizzlies,110.7,101.3,106.6,1
2022,14,CHO,Charlotte Hornets,2021-11-12,,NYK,W,104,Home,96,New York Knicks,102.6,94.7,101.3,1
2022,15,CHO,Charlotte Hornets,2021-11-14,,GSW,W,106,Home,102,Golden State Warriors,104.5,100.6,101.4,1
2022,16,CHO,Charlotte Hornets,2021-11-17,,WAS,W,97,Home,87,Washington Wizards,103.8,93.1,93.5,1
2022,17,CHO,Charlotte Hornets,2021-11-19,,IND,W,121,Home,118,Indiana Pacers,118.1,115.2,102.4,1
2022,18,CHO,Charlotte Hornets,2021-11-20,@,ATL,L,105,Away,115,Atlanta Hawks,110.5,121.0,95.0,0
2022,19,CHO,Charlotte Hornets,2021-11-22,@,WAS,W,109,Away,103,Washington Wizards,107.8,101.9,101.1,1
2022,20,CHO,Charlotte Hornets,2021-11-24,@,ORL,W,106,Away,99,Orlando Magic,107.2,100.1,98.9,1
2022,21,CHO,Charlotte Hornets,2021-11-26,,MIN,W,133,Home,115,Minnesota Timberwolves,129.9,112.3,102.4,1
2022,22,CHO,Charlotte Hornets,2021-11-27,@,HOU,L,143,Away,146,Houston Rockets,133.6,136.4,97.0,0
2022,23,CHO,Charlotte Hornets,2021-11-29,@,CHI,L,119,Away,133,Chicago Bulls,118.2,132.1,100.7,0
2022,24,CHO,Charlotte Hornets,2021-12-01,@,MIL,L,125,Away,127,Milwaukee Bucks,116.2,118.0,107.6,0
2022,25,CHO,Charlotte Hornets,2021-12-05,@,ATL,W,130,Away,127,Atlanta Hawks,132.8,129.7,97.9,1
2022,26,CHO,Charlotte Hornets,2021-12-06,,PHI,L,124,Home,127,Philadelphia 76ers,118.1,121.0,95.1,0
2022,27,CHO,Charlotte Hornets,2021-12-08,,PHI,L,106,Home,110,Philadelphia 76ers,110.4,114.5,96.1,0
2022,28,CHO,Charlotte Hornets,2021-12-10,,SAC,W,124,Home,123,Sacramento Kings,125.6,124.6,98.7,1
2022,29,CHO,Charlotte Hornets,2021-12-13,@,DAL,L,96,Away,120,Dallas Mavericks,111.5,139.3,86.1,0
2022,30,CHO,Charlotte Hornets,2021-12-15,@,SAS,W,131,Away,115,San Antonio Spurs,136.4,119.8,96.0,1
2022,31,CHO,Charlotte Hornets,2021-12-17,@,POR,L,116,Away,125,Portland Trail Blazers,115.4,124.4,100.5,0
2022,32,CHO,Charlotte Hornets,2021-12-19,@,PHO,L,106,Away,137,Phoenix Suns,99.7,128.9,106.3,0
2022,33,CHO,Charlotte Hornets,2021-12-20,@,UTA,L,102,Away,112,Utah Jazz,97.6,107.1,104.5,0
2022,34,CHO,Charlotte Hornets,2021-12-23,@,DEN,W,115,Away,107,Denver Nuggets,110.9,103.2,103.7,1
2022,35,CHO,Charlotte Hornets,2021-12-27,,HOU,W,123,Home,99,Houston Rockets,122.4,98.5,100.5,1
2022,36,CHO,Charlotte Hornets,2021-12-29,@,IND,W,116,Away,108,Indiana Pacers,111.3,103.6,104.3,1
2022,37,CHO,Charlotte Hornets,2022-01-02,,PHO,L,99,Home,133,Phoenix Suns,93.0,125.0,106.4,0
2022,38,CHO,Charlotte Hornets,2022-01-03,@,WAS,L,121,Away,124,Washington Wizards,117.1,120.0,103.4,0
2022,39,CHO,Charlotte Hornets,2022-01-05,,DET,W,140,Home,111,Detroit Pistons,136.5,108.2,102.5,1
2022,40,CHO,Charlotte Hornets,2022-01-08,,MIL,W,114,Home,106,Milwaukee Bucks,113.4,105.5,100.5,1
2022,41,CHO,Charlotte Hornets,2022-01-10,,MIL,W,103,Home,99,Milwaukee Bucks,101.2,97.3,101.7,1
2022,42,CHO,Charlotte Hornets,2022-01-12,@,PHI,W,109,Away,98,Philadelphia 76ers,112.7,101.3,96.7,1
2022,43,CHO,Charlotte Hornets,2022-01-14,,ORL,L,109,Home,116,Orlando Magic,100.4,106.9,108.6,0
2022,44,CHO,Charlotte Hornets,2022-01-17,@,NYK,W,97,Away,87,New York Knicks,107.3,96.3,90.4,1
2022,45,CHO,Charlotte Hornets,2022-01-19,@,BOS,W,111,Away,102,Boston Celtics,113.5,104.3,97.8,1
2022,46,CHO,Charlotte Hornets,2022-01-21,,OKC,W,121,Home,98,Oklahoma City Thunder,120.1,97.3,100.8,1
2022,47,CHO,Charlotte Hornets,2022-01-23,,ATL,L,91,Home,113,Atlanta Hawks,90.3,112.2,100.7,0
2022,48,CHO,Charlotte Hornets,2022-01-25,@,TOR,L,113,Away,125,Toronto Raptors,113.1,125.1,99.9,0
2022,49,CHO,Charlotte Hornets,2022-01-26,@,IND,W,158,Away,126,Indiana Pacers,147.0,117.2,107.5,1
2022,50,CHO,Charlotte Hornets,2022-01-28,,LAL,W,117,Home,114,Los Angeles Lakers,121.4,118.3,96.4,1
2022,51,CHO,Charlotte Hornets,2022-01-30,,LAC,L,90,Home,115,Los Angeles Clippers,86.2,110.1,104.4,0
2022,52,CHO,Charlotte Hornets,2022-02-02,@,BOS,L,107,Away,113,Boston Celtics,107.1,113.1,99.9,0
2022,53,CHO,Charlotte Hornets,2022-02-04,,CLE,L,101,Home,102,Cleveland Cavaliers,107.9,109.0,93.6,0
2022,54,CHO,Charlotte Hornets,2022-02-05,,MIA,L,86,Home,104,Miami Heat,87.6,106.0,98.1,0
2022,55,CHO,Charlotte Hornets,2022-02-07,,TOR,L,101,Home,116,Toronto Raptors,100.3,115.3,100.6,0
2022,56,CHO,Charlotte Hornets,2022-02-09,,CHI,L,109,Home,121,Chicago Bulls,111.2,123.4,98.0,0
2022,57,CHO,Charlotte Hornets,2022-02-11,@,DET,W,141,Away,119,Detroit Pistons,129.4,109.2,109.0,1
2022,58,CHO,Charlotte Hornets,2022-02-12,,MEM,L,118,Home,125,Memphis Grizzlies,108.2,114.7,109.0,0
2022,59,CHO,Charlotte Hornets,2022-02-15,@,MIN,L,120,Away,126,Minnesota Timberwolves,102.6,107.7,105.9,0
2022,60,CHO,Charlotte Hornets,2022-02-17,,MIA,L,107,Home,111,Miami Heat,99.1,102.9,89.3,0
2022,61,CHO,Charlotte Hornets,2022-02-25,,TOR,W,125,Home,93,Toronto Raptors,124.7,92.7,100.3,1
2022,62,CHO,Charlotte Hornets,2022-02-27,,DET,L,126,Home,127,Detroit Pistons,117.9,118.8,96.8,0
2022,63,CHO,Charlotte Hornets,2022-02-28,@,MIL,L,106,Away,130,Milwaukee Bucks,103.9,127.4,102.1,0
2022,64,CHO,Charlotte Hornets,2022-03-02,@,CLE,W,119,Away,98,Cleveland Cavaliers,123.3,101.5,96.5,1
2022,65,CHO,Charlotte Hornets,2022-03-05,,SAS,W,123,Home,117,San Antonio Spurs,122.0,116.0,100.8,1
2022,66,CHO,Charlotte Hornets,2022-03-08,,BRK,L,121,Home,132,Brooklyn Nets,116.8,127.4,103.6,0
2022,67,CHO,Charlotte Hornets,2022-03-09,,BOS,L,101,Home,115,Boston Celtics,107.7,122.6,93.8,0
2022,68,CHO,Charlotte Hornets,2022-03-11,@,NOP,W,142,Away,120,New Orleans Pelicans,140.7,118.9,100.9,1
2022,69,CHO,Charlotte Hornets,2022-03-14,@,OKC,W,134,Away,116,Oklahoma City Thunder,136.1,117.8,98.5,1
2022,70,CHO,Charlotte Hornets,2022-03-16,,ATL,W,116,Home,106,Atlanta Hawks,122.7,112.2,94.5,1
2022,71,CHO,Charlotte Hornets,2022-03-19,,DAL,W,129,Home,108,Dallas Mavericks,132.2,110.6,97.6,1
2022,72,CHO,Charlotte Hornets,2022-03-21,,NOP,W,106,Home,103,New Orleans Pelicans,111.6,108.5,95.0,1
2022,73,CHO,Charlotte Hornets,2022-03-23,,NYK,L,106,Home,121,New York Knicks,115.2,131.5,92.0,0
2022,74,CHO,Charlotte Hornets,2022-03-25,,UTA,W,107,Home,101,Utah Jazz,121.8,115.0,87.8,1
2022,75,CHO,Charlotte Hornets,2022-03-27,@,BRK,W,119,Away,110,Brooklyn Nets,117.7,108.8,101.1,1
2022,76,CHO,Charlotte Hornets,2022-03-28,,DEN,L,109,Home,113,Denver Nuggets,109.6,113.6,99.5,0
2022,77,CHO,Charlotte Hornets,2022-03-30,@,NYK,W,125,Away,114,New York Knicks,126.8,115.7,98.6,1
2022,78,CHO,Charlotte Hornets,2022-04-02,@,PHI,L,114,Away,144,Philadelphia 76ers,108.6,137.2,105.0,0
2022,79,CHO,Charlotte Hornets,2022-04-05,@,MIA,L,115,Away,144,Miami Heat,114.6,143.5,100.3,0
2022,80,CHO,Charlotte Hornets,2022-04-07,,ORL,W,128,Home,101,Orlando Magic,121.0,95.5,105.8,1
2022,81,CHO,Charlotte Hornets,2022-04-08,@,CHI,W,133,Away,117,Chicago Bulls,141.9,124.9,93.7,1
2022,82,CHO,Charlotte Hornets,2022-04-10,,WAS,W,124,Home,108,Washington Wizards,124.3,108.3,99.7,1
2022,1,CHI,Chicago Bulls,2021-10-20,@,DET,W,94,Away,88,Detroit Pistons,94.9,88.9,99.0,1
2022,2,CHI,Chicago Bulls,2021-10-22,,NOP,W,128,Home,112,New Orleans Pelicans,126.5,110.7,101.2,1
2022,3,CHI,Chicago Bulls,2021-10-23,,DET,W,97,Home,82,Detroit Pistons,94.5,79.8,102.7,1
2022,4,CHI,Chicago Bulls,2021-10-25,@,TOR,W,111,Away,108,Toronto Raptors,115.1,112.0,96.4,1
2022,5,CHI,Chicago Bulls,2021-10-28,,NYK,L,103,Home,104,New York Knicks,110.0,111.1,93.6,0
2022,6,CHI,Chicago Bulls,2021-10-30,,UTA,W,107,Home,99,Utah Jazz,104.7,96.9,102.2,1
2022,7,CHI,Chicago Bulls,2021-11-01,@,BOS,W,128,Away,114,Boston Celtics,128.8,114.7,99.4,1
2022,8,CHI,Chicago Bulls,2021-11-03,@,PHI,L,98,Away,103,Philadelphia 76ers,103.8,109.1,94.4,0
2022,9,CHI,Chicago Bulls,2021-11-06,,PHI,L,105,Home,114,Philadelphia 76ers,111.4,121.0,94.2,0
2022,10,CHI,Chicago Bulls,2021-11-08,,BRK,W,118,Home,95,Brooklyn Nets,117.9,94.9,100.1,1
2022,11,CHI,Chicago Bulls,2021-11-10,,DAL,W,117,Home,107,Dallas Mavericks,121.2,110.8,96.5,1
2022,12,CHI,Chicago Bulls,2021-11-12,@,GSW,L,93,Away,119,Golden State Warriors,93.0,119.0,100.0,0
2022,13,CHI,Chicago Bulls,2021-11-14,@,LAC,W,100,Away,90,Los Angeles Clippers,101.6,91.5,98.4,1
2022,14,CHI,Chicago Bulls,2021-11-15,@,LAL,W,121,Away,103,Los Angeles Lakers,116.8,99.4,103.6,1
2022,15,CHI,Chicago Bulls,2021-11-17,@,POR,L,107,Away,112,Portland Trail Blazers,112.0,117.2,95.6,0
2022,16,CHI,Chicago Bulls,2021-11-19,@,DEN,W,114,Away,108,Denver Nuggets,120.1,113.8,94.9,1
2022,17,CHI,Chicago Bulls,2021-11-21,,NYK,W,109,Home,103,New York Knicks,114.0,107.7,95.6,1
2022,18,CHI,Chicago Bulls,2021-11-22,,IND,L,77,Home,109,Indiana Pacers,80.5,113.9,95.7,0
2022,19,CHI,Chicago Bulls,2021-11-24,@,HOU,L,113,Away,118,Houston Rockets,106.6,111.3,106.0,0
2022,20,CHI,Chicago Bulls,2021-11-26,@,ORL,W,123,Away,88,Orlando Magic,122.4,87.6,100.5,1
2022,21,CHI,Chicago Bulls,2021-11-27,,MIA,L,104,Home,107,Miami Heat,106.9,110.0,97.3,0
2022,22,CHI,Chicago Bulls,2021-11-29,,CHO,W,133,Home,119,Charlotte Hornets,132.1,118.2,100.7,1
2022,23,CHI,Chicago Bulls,2021-12-02,@,NYK,W,119,Away,115,New York Knicks,121.2,117.1,98.2,1
2022,24,CHI,Chicago Bulls,2021-12-04,@,BRK,W,111,Away,107,Brooklyn Nets,110.3,106.3,100.6,1
2022,25,CHI,Chicago Bulls,2021-12-06,,DEN,W,109,Home,97,Denver Nuggets,110.8,98.6,98.4,1
2022,26,CHI,Chicago Bulls,2021-12-08,@,CLE,L,92,Away,115,Cleveland Cavaliers,94.6,118.2,97.3,0
2022,27,CHI,Chicago Bulls,2021-12-11,@,MIA,L,92,Away,118,Miami Heat,97.1,124.6,94.7,0
2022,28,CHI,Chicago Bulls,2021-12-19,,LAL,W,115,Home,110,Los Angeles Lakers,115.9,110.9,99.2,1
2022,29,CHI,Chicago Bulls,2021-12-20,,HOU,W,133,Home,118,Houston Rockets,141.1,125.2,94.3,1
2022,30,CHI,Chicago Bulls,2021-12-26,,IND,W,113,Home,105,Indiana Pacers,116.6,108.4,96.9,1
2022,31,CHI,Chicago Bulls,2021-12-27,@,ATL,W,130,Away,118,Atlanta Hawks,132.1,119.9,98.4,1
2022,32,CHI,Chicago Bulls,2021-12-29,,ATL,W,131,Home,117,Atlanta Hawks,128.7,115.0,101.8,1
2022,33,CHI,Chicago Bulls,2021-12-31,@,IND,W,108,Away,106,Indiana Pacers,107.9,105.9,100.1,1
2022,34,CHI,Chicago Bulls,2022-01-01,@,WAS,W,120,Away,119,Washington Wizards,116.5,115.5,103.0,1
2022,35,CHI,Chicago Bulls,2022-01-03,,ORL,W,102,Home,98,Orlando Magic,103.7,99.6,98.4,1
2022,36,CHI,Chicago Bulls,2022-01-07,,WAS,W,130,Home,122,Washington Wizards,126.6,118.8,102.7,1
2022,37,CHI,Chicago Bulls,2022-01-09,@,DAL,L,99,Away,113,Dallas Mavericks,106.3,121.4,93.1,0
2022,38,CHI,Chicago Bulls,2022-01-11,,DET,W,133,Home,87,Detroit Pistons,130.1,85.1,102.2,1
2022,39,CHI,Chicago Bulls,2022-01-12,,BRK,L,112,Home,138,Brooklyn Nets,112.4,138.5,99.6,0
2022,40,CHI,Chicago Bulls,2022-01-14,,GSW,L,96,Home,138,Golden State Warriors,99.2,142.6,96.8,0
2022,41,CHI,Chicago Bulls,2022-01-15,@,BOS,L,112,Away,114,Boston Celtics,124.7,126.9,89.8,0
2022,42,CHI,Chicago Bulls,2022-01-17,@,MEM,L,106,Away,119,Memphis Grizzlies,99.8,112.1,106.2,0
2022,43,CHI,Chicago Bulls,2022-01-19,,CLE,W,117,Home,104,Cleveland Cavaliers,125.3,111.4,93.4,1
2022,44,CHI,Chicago Bulls,2022-01-21,@,MIL,L,90,Away,94,Milwaukee Bucks,93.4,97.5,96.4,0
2022,45,CHI,Chicago Bulls,2022-01-23,@,ORL,L,95,Away,114,Orlando Magic,95.6,114.7,99.4,0
2022,46,CHI,Chicago Bulls,2022-01-24,@,OKC,W,111,Away,110,Oklahoma City Thunder,108.2,107.2,102.6,1
2022,47,CHI,Chicago Bulls,2022-01-26,,TOR,W,111,Home,105,Toronto Raptors,118.0,111.6,94.1,1
2022,48,CHI,Chicago Bulls,2022-01-28,@,SAS,L,122,Away,131,San Antonio Spurs,123.4,132.5,98.8,0
2022,49,CHI,Chicago Bulls,2022-01-30,,POR,W,130,Home,116,Portland Trail Blazers,135.7,121.1,95.8,1
2022,50,CHI,Chicago Bulls,2022-02-01,,ORL,W,126,Home,115,Orlando Magic,124.4,113.6,101.3,1
2022,51,CHI,Chicago Bulls,2022-02-03,@,TOR,L,120,Away,127,Toronto Raptors,112.2,118.7,96.9,0
2022,52,CHI,Chicago Bulls,2022-02-04,@,IND,W,122,Away,115,Indiana Pacers,124.5,117.3,98.0,1
2022,53,CHI,Chicago Bulls,2022-02-06,,PHI,L,108,Home,119,Philadelphia 76ers,112.8,124.3,95.7,0
2022,54,CHI,Chicago Bulls,2022-02-07,,PHO,L,124,Home,127,Phoenix Suns,126.2,129.3,98.2,0
2022,55,CHI,Chicago Bulls,2022-02-09,@,CHO,W,121,Away,109,Charlotte Hornets,123.4,111.2,98.0,1
2022,56,CHI,Chicago Bulls,2022-02-11,,MIN,W,134,Home,122,Minnesota Timberwolves,131.5,119.7,101.9,1
2022,57,CHI,Chicago Bulls,2022-02-12,,OKC,W,106,Home,101,Oklahoma City Thunder,106.4,101.4,99.6,1
2022,58,CHI,Chicago Bulls,2022-02-14,,SAS,W,120,Home,109,San Antonio Spurs,117.7,106.9,102.0,1
2022,59,CHI,Chicago Bulls,2022-02-16,,SAC,W,125,Home,118,Sacramento Kings,126.4,119.3,98.9,1
2022,60,CHI,Chicago Bulls,2022-02-24,,ATL,W,112,Home,108,Atlanta Hawks,112.7,108.7,99.4,1
2022,61,CHI,Chicago Bulls,2022-02-26,,MEM,L,110,Home,116,Memphis Grizzlies,104.2,109.9,105.5,0
2022,62,CHI,Chicago Bulls,2022-02-28,@,MIA,L,99,Away,112,Miami Heat,101.3,114.6,97.7,0
2022,63,CHI,Chicago Bulls,2022-03-03,@,ATL,L,124,Away,130,Atlanta Hawks,130.7,137.0,94.9,0
2022,64,CHI,Chicago Bulls,2022-03-04,,MIL,L,112,Home,118,Milwaukee Bucks,108.0,113.8,103.7,0
2022,65,CHI,Chicago Bulls,2022-03-07,@,PHI,L,106,Away,121,Philadelphia 76ers,109.9,125.5,96.4,0
2022,66,CHI,Chicago Bulls,2022-03-09,@,DET,W,114,Away,108,Detroit Pistons,115.6,109.5,98.6,1
2022,67,CHI,Chicago Bulls,2022-03-12,,CLE,W,101,Home,91,Cleveland Cavaliers,101.6,91.5,99.4,1
2022,68,CHI,Chicago Bulls,2022-03-14,@,SAC,L,103,Away,112,Sacramento Kings,102.5,111.4,100.5,0
2022,69,CHI,Chicago Bulls,2022-03-16,@,UTA,L,110,Away,125,Utah Jazz,107.4,122.0,102.4,0
2022,70,CHI,Chicago Bulls,2022-03-18,@,PHO,L,102,Away,129,Phoenix Suns,106.9,135.2,95.4,0
2022,71,CHI,Chicago Bulls,2022-03-21,,TOR,W,113,Home,99,Toronto Raptors,122.6,107.4,92.2,1
2022,72,CHI,Chicago Bulls,2022-03-22,@,MIL,L,98,Away,126,Milwaukee Bucks,98.7,126.8,99.3,0
2022,73,CHI,Chicago Bulls,2022-03-24,@,NOP,L,109,Away,126,New Orleans Pelicans,113.4,131.1,96.1,0
2022,74,CHI,Chicago Bulls,2022-03-26,@,CLE,W,98,Away,94,Cleveland Cavaliers,107.5,103.1,91.1,1
2022,75,CHI,Chicago Bulls,2022-03-28,@,NYK,L,104,Away,109,New York Knicks,106.9,112.0,97.3,0
2022,76,CHI,Chicago Bulls,2022-03-29,@,WAS,W,107,Away,94,Washington Wizards,115.5,101.5,92.6,1
2022,77,CHI,Chicago Bulls,2022-03-31,,LAC,W,135,Home,130,Los Angeles Clippers,125.2,120.5,97.7,1
2022,78,CHI,Chicago Bulls,2022-04-02,,MIA,L,109,Home,127,Miami Heat,116.6,135.9,93.5,0
2022,79,CHI,Chicago Bulls,2022-04-05,,MIL,L,106,Home,127,Milwaukee Bucks,103.5,124.1,102.4,0
2022,80,CHI,Chicago Bulls,2022-04-06,,BOS,L,94,Home,117,Boston Celtics,94.8,118.0,99.2,0
2022,81,CHI,Chicago Bulls,2022-04-08,,CHO,L,117,Home,133,Charlotte Hornets,124.9,141.9,93.7,0
2022,82,CHI,Chicago Bulls,2022-04-10,@,MIN,W,124,Away,120,Minnesota Timberwolves,121.4,117.5,102.2,1
2022,83,CHI,Chicago Bulls,2022-04-17,@,MIL,L,86,Away,93,Milwaukee Bucks,86.5,93.5,99.4,0
2022,84,CHI,Chicago Bulls,2022-04-20,@,MIL,W,114,Away,110,Milwaukee Bucks,113.4,109.4,100.6,1
2022,85,CHI,Chicago Bulls,2022-04-22,,MIL,L,81,Home,111,Milwaukee Bucks,84.2,115.4,96.2,0
2022,86,CHI,Chicago Bulls,2022-04-24,,MIL,L,95,Home,119,Milwaukee Bucks,93.6,117.3,101.5,0
2022,87,CHI,Chicago Bulls,2022-04-27,@,MIL,L,100,Away,116,Milwaukee Bucks,96.2,111.6,104.0,0
2022,1,DAL,Dallas Mavericks,2021-10-21,@,ATL,L,87,Away,113,Atlanta Hawks,84.6,109.9,102.9,0
2022,2,DAL,Dallas Mavericks,2021-10-23,@,TOR,W,103,Away,95,Toronto Raptors,110.5,101.9,93.2,1
2022,3,DAL,Dallas Mavericks,2021-10-26,,HOU,W,116,Home,106,Houston Rockets,113.5,103.7,102.2,1
2022,4,DAL,Dallas Mavericks,2021-10-28,,SAS,W,104,Home,99,San Antonio Spurs,107.3,102.1,96.9,1
2022,5,DAL,Dallas Mavericks,2021-10-29,@,DEN,L,75,Away,106,Denver Nuggets,75.3,106.5,99.5,0
2022,6,DAL,Dallas Mavericks,2021-10-31,,SAC,W,105,Home,99,Sacramento Kings,108.4,102.2,96.9,1
2022,7,DAL,Dallas Mavericks,2021-11-02,,MIA,L,110,Home,125,Miami Heat,117.8,133.9,93.4,0
2022,8,DAL,Dallas Mavericks,2021-11-03,@,SAS,W,109,Away,108,San Antonio Spurs,102.7,101.7,106.2,1
2022,9,DAL,Dallas Mavericks,2021-11-06,,BOS,W,107,Home,104,Boston Celtics,115.7,112.5,92.4,1
2022,10,DAL,Dallas Mavericks,2021-11-08,,NOP,W,108,Home,92,New Orleans Pelicans,115.0,98.0,93.9,1
2022,11,DAL,Dallas Mavericks,2021-11-10,@,CHI,L,107,Away,117,Chicago Bulls,110.8,121.2,96.5,0
2022,12,DAL,Dallas Mavericks,2021-11-12,@,SAS,W,123,Away,109,San Antonio Spurs,121.1,107.3,101.6,1
2022,13,DAL,Dallas Mavericks,2021-11-15,,DEN,W,111,Home,101,Denver Nuggets,120.2,109.4,92.3,1
2022,14,DAL,Dallas Mavericks,2021-11-17,@,PHO,L,98,Away,105,Phoenix Suns,102.3,109.6,95.8,0
2022,15,DAL,Dallas Mavericks,2021-11-19,@,PHO,L,104,Away,112,Phoenix Suns,106.1,114.2,98.1,0
2022,16,DAL,Dallas Mavericks,2021-11-21,@,LAC,L,91,Away,97,Los Angeles Clippers,101.8,108.5,89.4,0
2022,17,DAL,Dallas Mavericks,2021-11-23,@,LAC,W,112,Away,104,Los Angeles Clippers,111.2,103.2,91.2,1
2022,18,DAL,Dallas Mavericks,2021-11-27,,WAS,L,114,Home,120,Washington Wizards,119.6,125.9,95.3,0
2022,19,DAL,Dallas Mavericks,2021-11-29,,CLE,L,96,Home,114,Cleveland Cavaliers,96.6,114.8,99.3,0
2022,20,DAL,Dallas Mavericks,2021-12-01,@,NOP,W,139,Away,107,New Orleans Pelicans,149.8,115.3,92.8,1
2022,21,DAL,Dallas Mavericks,2021-12-03,,NOP,L,91,Home,107,New Orleans Pelicans,93.1,109.5,97.8,0
2022,22,DAL,Dallas Mavericks,2021-12-04,,MEM,L,90,Home,97,Memphis Grizzlies,91.9,99.0,98.0,0
2022,23,DAL,Dallas Mavericks,2021-12-07,,BRK,L,99,Home,102,Brooklyn Nets,108.6,111.8,91.2,0
2022,24,DAL,Dallas Mavericks,2021-12-08,@,MEM,W,104,Away,96,Memphis Grizzlies,107.9,99.6,96.4,1
2022,25,DAL,Dallas Mavericks,2021-12-10,@,IND,L,93,Away,106,Indiana Pacers,104.9,119.6,88.7,0
2022,26,DAL,Dallas Mavericks,2021-12-12,@,OKC,W,103,Away,84,Oklahoma City Thunder,108.4,88.4,95.0,1
2022,27,DAL,Dallas Mavericks,2021-12-13,,CHO,W,120,Home,96,Charlotte Hornets,139.3,111.5,86.1,1
2022,28,DAL,Dallas Mavericks,2021-12-15,,LAL,L,104,Home,107,Los Angeles Lakers,98.0,100.8,96.1,0
2022,29,DAL,Dallas Mavericks,2021-12-19,@,MIN,L,105,Away,111,Minnesota Timberwolves,113.2,119.6,92.8,0
2022,30,DAL,Dallas Mavericks,2021-12-21,,MIN,W,114,Home,102,Minnesota Timberwolves,120.8,108.1,94.4,1
2022,31,DAL,Dallas Mavericks,2021-12-23,,MIL,L,95,Home,102,Milwaukee Bucks,99.7,107.0,95.3,0
2022,32,DAL,Dallas Mavericks,2021-12-25,@,UTA,L,116,Away,120,Utah Jazz,109.8,113.5,105.7,0
2022,33,DAL,Dallas Mavericks,2021-12-27,@,POR,W,132,Away,117,Portland Trail Blazers,132.9,117.8,99.3,1
2022,34,DAL,Dallas Mavericks,2021-12-29,@,SAC,L,94,Away,95,Sacramento Kings,105.3,106.4,89.3,0
2022,35,DAL,Dallas Mavericks,2021-12-31,@,SAC,W,112,Away,96,Sacramento Kings,120.0,102.9,93.3,1
2022,36,DAL,Dallas Mavericks,2022-01-02,@,OKC,W,95,Away,86,Oklahoma City Thunder,101.6,92.0,93.5,1
2022,37,DAL,Dallas Mavericks,2022-01-03,,DEN,W,103,Home,89,Denver Nuggets,112.0,96.8,92.0,1
